"fecha","indicador","valor"
"1877-01-01","anomalia_temperatura_deg_c","-0.35901"
"1877-02-01","anomalia_temperatura_deg_c","0.08641"
"1877-03-01","anomalia_temperatura_deg_c","-0.09625"
"1877-04-01","anomalia_temperatura_deg_c","-0.09304"
"1877-05-01","anomalia_temperatura_deg_c","-0.29239"
"1877-06-01","anomalia_temperatura_deg_c","-0.09853"
"1877-07-01","anomalia_temperatura_deg_c","-0.04345"
"1877-08-01","anomalia_temperatura_deg_c","0.088"
"1877-09-01","anomalia_temperatura_deg_c","0.08678"
"1877-10-01","anomalia_temperatura_deg_c","0.22591"
"1877-11-01","anomalia_temperatura_deg_c","0.06545"
"1877-12-01","anomalia_temperatura_deg_c","0.12539"
"1878-01-01","anomalia_temperatura_deg_c","0.27043"
"1878-02-01","anomalia_temperatura_deg_c","0.25354"
"1878-03-01","anomalia_temperatura_deg_c","0.14909"
"1878-04-01","anomalia_temperatura_deg_c","0.27105"
"1878-05-01","anomalia_temperatura_deg_c","0.01102"
"1878-06-01","anomalia_temperatura_deg_c","-0.04524"
"1878-07-01","anomalia_temperatura_deg_c","-0.10477"
"1878-08-01","anomalia_temperatura_deg_c","-0.07"
"1878-09-01","anomalia_temperatura_deg_c","-0.08579"
"1878-10-01","anomalia_temperatura_deg_c","-0.2186"
"1878-11-01","anomalia_temperatura_deg_c","-0.28501"
"1878-12-01","anomalia_temperatura_deg_c","-0.20104"
"1879-01-01","anomalia_temperatura_deg_c","-0.15399"
"1879-02-01","anomalia_temperatura_deg_c","-0.12639"
"1879-03-01","anomalia_temperatura_deg_c","-0.09359"
"1879-04-01","anomalia_temperatura_deg_c","-0.16331"
"1879-05-01","anomalia_temperatura_deg_c","-0.23918"
"1879-06-01","anomalia_temperatura_deg_c","-0.24098"
"1879-07-01","anomalia_temperatura_deg_c","-0.27042"
"1879-08-01","anomalia_temperatura_deg_c","-0.1464"
"1879-09-01","anomalia_temperatura_deg_c","-0.19312"
"1879-10-01","anomalia_temperatura_deg_c","-0.20696"
"1879-11-01","anomalia_temperatura_deg_c","-0.24477"
"1879-12-01","anomalia_temperatura_deg_c","-0.29388"
