"fecha","indicador","valor"
"2007-02-01","tendencia_ch4_ppb","1777.62"
"2007-03-01","tendencia_ch4_ppb","1778.29"
"2007-04-01","tendencia_ch4_ppb","1779.02"
"2007-05-01","tendencia_ch4_ppb","1779.75"
"2007-06-01","tendencia_ch4_ppb","1780.49"
"2007-07-01","tendencia_ch4_ppb","1781.21"
"2007-08-01","tendencia_ch4_ppb","1781.9"
"2007-09-01","tendencia_ch4_ppb","1782.55"
"2007-10-01","tendencia_ch4_ppb","1783.17"
"2007-11-01","tendencia_ch4_ppb","1783.74"
"2007-12-01","tendencia_ch4_ppb","1784.28"
"2008-01-01","tendencia_ch4_ppb","1784.81"
"2008-02-01","tendencia_ch4_ppb","1785.3"
"2008-03-01","tendencia_ch4_ppb","1785.78"
"2008-04-01","tendencia_ch4_ppb","1786.29"
"2008-05-01","tendencia_ch4_ppb","1786.8"
"2008-06-01","tendencia_ch4_ppb","1787.33"
"2008-07-01","tendencia_ch4_ppb","1787.88"
"2008-08-01","tendencia_ch4_ppb","1788.46"
"2008-09-01","tendencia_ch4_ppb","1789.04"
"2008-10-01","tendencia_ch4_ppb","1789.62"
"2008-11-01","tendencia_ch4_ppb","1790.2"
"2008-12-01","tendencia_ch4_ppb","1790.77"
"2009-01-01","tendencia_ch4_ppb","1791.33"
"2009-02-01","tendencia_ch4_ppb","1791.84"
"2009-03-01","tendencia_ch4_ppb","1792.31"
"2009-04-01","tendencia_ch4_ppb","1792.77"
"2009-05-01","tendencia_ch4_ppb","1793.19"
"2009-06-01","tendencia_ch4_ppb","1793.57"
"2009-07-01","tendencia_ch4_ppb","1793.93"
"2009-08-01","tendencia_ch4_ppb","1794.27"
"2009-09-01","tendencia_ch4_ppb","1794.6"
"2009-10-01","tendencia_ch4_ppb","1794.91"
"2009-11-01","tendencia_ch4_ppb","1795.24"
"2009-12-01","tendencia_ch4_ppb","1795.57"
"2010-01-01","tendencia_ch4_ppb","1795.92"
"2010-02-01","tendencia_ch4_ppb","1796.28"
"2010-03-01","tendencia_ch4_ppb","1796.66"
"2010-04-01","tendencia_ch4_ppb","1797.07"
"2010-05-01","tendencia_ch4_ppb","1797.5"
"2010-06-01","tendencia_ch4_ppb","1797.95"
"2010-07-01","tendencia_ch4_ppb","1798.41"
"2010-08-01","tendencia_ch4_ppb","1798.88"
"2010-09-01","tendencia_ch4_ppb","1799.35"
"2010-10-01","tendencia_ch4_ppb","1799.81"
"2010-11-01","tendencia_ch4_ppb","1800.27"
"2010-12-01","tendencia_ch4_ppb","1800.73"
"2011-01-01","tendencia_ch4_ppb","1801.17"
"2011-02-01","tendencia_ch4_ppb","1801.59"
"2011-03-01","tendencia_ch4_ppb","1802.0"
"2011-04-01","tendencia_ch4_ppb","1802.41"
"2011-05-01","tendencia_ch4_ppb","1802.82"
"2011-06-01","tendencia_ch4_ppb","1803.22"
"2011-07-01","tendencia_ch4_ppb","1803.62"
"2011-08-01","tendencia_ch4_ppb","1804.03"
"2011-09-01","tendencia_ch4_ppb","1804.43"
"2011-10-01","tendencia_ch4_ppb","1804.84"
"2011-11-01","tendencia_ch4_ppb","1805.25"
"2011-12-01","tendencia_ch4_ppb","1805.67"
"2012-01-01","tendencia_ch4_ppb","1806.11"
"2012-02-01","tendencia_ch4_ppb","1806.53"
"2012-03-01","tendencia_ch4_ppb","1806.95"
"2012-04-01","tendencia_ch4_ppb","1807.4"
"2012-05-01","tendencia_ch4_ppb","1807.85"
"2012-06-01","tendencia_ch4_ppb","1808.29"
"2012-07-01","tendencia_ch4_ppb","1808.72"
"2012-08-01","tendencia_ch4_ppb","1809.16"
"2012-09-01","tendencia_ch4_ppb","1809.57"
"2012-10-01","tendencia_ch4_ppb","1809.96"
"2012-11-01","tendencia_ch4_ppb","1810.34"
"2012-12-01","tendencia_ch4_ppb","1810.7"
"2013-01-01","tendencia_ch4_ppb","1811.05"
"2013-02-01","tendencia_ch4_ppb","1811.37"
"2013-03-01","tendencia_ch4_ppb","1811.69"
"2013-04-01","tendencia_ch4_ppb","1812.02"
"2013-05-01","tendencia_ch4_ppb","1812.36"
"2013-06-01","tendencia_ch4_ppb","1812.72"
"2013-07-01","tendencia_ch4_ppb","1813.13"
"2013-08-01","tendencia_ch4_ppb","1813.59"
"2013-09-01","tendencia_ch4_ppb","1814.1"
"2013-10-01","tendencia_ch4_ppb","1814.69"
"2013-11-01","tendencia_ch4_ppb","1815.35"
"2013-12-01","tendencia_ch4_ppb","1816.1"
"2014-01-01","tendencia_ch4_ppb","1816.94"
"2014-02-01","tendencia_ch4_ppb","1817.82"
"2014-03-01","tendencia_ch4_ppb","1818.76"
"2014-04-01","tendencia_ch4_ppb","1819.8"
"2014-05-01","tendencia_ch4_ppb","1820.89"
"2014-06-01","tendencia_ch4_ppb","1822.02"
"2014-07-01","tendencia_ch4_ppb","1823.17"
"2014-08-01","tendencia_ch4_ppb","1824.34"
"2014-09-01","tendencia_ch4_ppb","1825.48"
"2014-10-01","tendencia_ch4_ppb","1826.6"
"2014-11-01","tendencia_ch4_ppb","1827.69"
"2014-12-01","tendencia_ch4_ppb","1828.74"
"2015-01-01","tendencia_ch4_ppb","1829.77"
"2015-02-01","tendencia_ch4_ppb","1830.71"
"2015-03-01","tendencia_ch4_ppb","1831.61"
"2015-04-01","tendencia_ch4_ppb","1832.51"
"2015-05-01","tendencia_ch4_ppb","1833.37"
"2015-06-01","tendencia_ch4_ppb","1834.21"
"2015-07-01","tendencia_ch4_ppb","1835.03"
"2015-08-01","tendencia_ch4_ppb","1835.84"
"2015-09-01","tendencia_ch4_ppb","1836.63"
"2015-10-01","tendencia_ch4_ppb","1837.4"
"2015-11-01","tendencia_ch4_ppb","1838.17"
"2015-12-01","tendencia_ch4_ppb","1838.92"
"2016-01-01","tendencia_ch4_ppb","1839.67"
"2016-02-01","tendencia_ch4_ppb","1840.36"
"2016-03-01","tendencia_ch4_ppb","1841.03"
"2016-04-01","tendencia_ch4_ppb","1841.7"
"2016-05-01","tendencia_ch4_ppb","1842.33"
"2016-06-01","tendencia_ch4_ppb","1842.94"
"2016-07-01","tendencia_ch4_ppb","1843.52"
"2016-08-01","tendencia_ch4_ppb","1844.08"
"2016-09-01","tendencia_ch4_ppb","1844.6"
"2016-10-01","tendencia_ch4_ppb","1845.11"
"2016-11-01","tendencia_ch4_ppb","1845.6"
"2016-12-01","tendencia_ch4_ppb","1846.08"
"2017-01-01","tendencia_ch4_ppb","1846.56"
"2017-02-01","tendencia_ch4_ppb","1847.03"
"2017-03-01","tendencia_ch4_ppb","1847.51"
"2017-04-01","tendencia_ch4_ppb","1848.01"
"2017-05-01","tendencia_ch4_ppb","1848.54"
"2017-06-01","tendencia_ch4_ppb","1849.08"
"2017-07-01","tendencia_ch4_ppb","1849.65"
"2017-08-01","tendencia_ch4_ppb","1850.25"
"2017-09-01","tendencia_ch4_ppb","1850.87"
"2017-10-01","tendencia_ch4_ppb","1851.51"
"2017-11-01","tendencia_ch4_ppb","1852.17"
"2017-12-01","tendencia_ch4_ppb","1852.85"
"2018-01-01","tendencia_ch4_ppb","1853.57"
"2018-02-01","tendencia_ch4_ppb","1854.26"
"2018-03-01","tendencia_ch4_ppb","1854.97"
"2018-04-01","tendencia_ch4_ppb","1855.71"
"2018-05-01","tendencia_ch4_ppb","1856.45"
"2018-06-01","tendencia_ch4_ppb","1857.2"
"2018-07-01","tendencia_ch4_ppb","1857.95"
"2018-08-01","tendencia_ch4_ppb","1858.7"
"2018-09-01","tendencia_ch4_ppb","1859.44"
"2018-10-01","tendencia_ch4_ppb","1860.17"
"2018-11-01","tendencia_ch4_ppb","1860.89"
"2018-12-01","tendencia_ch4_ppb","1861.6"
"2019-01-01","tendencia_ch4_ppb","1862.33"
"2019-02-01","tendencia_ch4_ppb","1863.01"
"2019-03-01","tendencia_ch4_ppb","1863.69"
"2019-04-01","tendencia_ch4_ppb","1864.41"
"2019-05-01","tendencia_ch4_ppb","1865.13"
"2019-06-01","tendencia_ch4_ppb","1865.88"
"2019-07-01","tendencia_ch4_ppb","1866.65"
"2019-08-01","tendencia_ch4_ppb","1867.47"
"2019-09-01","tendencia_ch4_ppb","1868.31"
"2019-10-01","tendencia_ch4_ppb","1869.2"
"2019-11-01","tendencia_ch4_ppb","1870.13"
"2019-12-01","tendencia_ch4_ppb","1871.12"
"2020-01-01","tendencia_ch4_ppb","1872.18"
"2020-02-01","tendencia_ch4_ppb","1873.22"
"2020-03-01","tendencia_ch4_ppb","1874.31"
"2020-04-01","tendencia_ch4_ppb","1875.5"
"2020-05-01","tendencia_ch4_ppb","1876.7"
"2020-06-01","tendencia_ch4_ppb","1877.95"
"2020-07-01","tendencia_ch4_ppb","1879.23"
"2020-08-01","tendencia_ch4_ppb","1880.55"
"2020-09-01","tendencia_ch4_ppb","1881.89"
"2020-10-01","tendencia_ch4_ppb","1883.25"
"2020-11-01","tendencia_ch4_ppb","1884.64"
"2020-12-01","tendencia_ch4_ppb","1886.05"
"2021-01-01","tendencia_ch4_ppb","1887.51"
"2021-02-01","tendencia_ch4_ppb","1888.92"
"2021-03-01","tendencia_ch4_ppb","1890.36"
"2021-04-01","tendencia_ch4_ppb","1891.86"
"2021-05-01","tendencia_ch4_ppb","1893.38"
"2021-06-01","tendencia_ch4_ppb","1894.92"
"2021-07-01","tendencia_ch4_ppb","1896.46"
"2021-08-01","tendencia_ch4_ppb","1898.02"
"2021-09-01","tendencia_ch4_ppb","1899.55"
"2021-10-01","tendencia_ch4_ppb","1901.06"
"2021-11-01","tendencia_ch4_ppb","1902.54"
"2021-12-01","tendencia_ch4_ppb","1903.98"
"2022-01-01","tendencia_ch4_ppb","1905.4"
"2022-02-01","tendencia_ch4_ppb","1906.7"
"2022-03-01","tendencia_ch4_ppb","1907.95"
"2022-04-01","tendencia_ch4_ppb","1909.18"
"2022-05-01","tendencia_ch4_ppb","1910.36"
"2022-06-01","tendencia_ch4_ppb","1911.48"
"2022-07-01","tendencia_ch4_ppb","1912.56"
"2022-08-01","tendencia_ch4_ppb","1913.62"
"2022-09-01","tendencia_ch4_ppb","1914.64"
"2022-10-01","tendencia_ch4_ppb","1915.64"
"2022-11-01","tendencia_ch4_ppb","1916.64"
"2022-12-01","tendencia_ch4_ppb","1917.65"
"2023-01-01","tendencia_ch4_ppb","1918.69"
"2023-02-01","tendencia_ch4_ppb","1919.7"
"2023-03-01","tendencia_ch4_ppb","1920.73"
"2023-04-01","tendencia_ch4_ppb","1921.81"
"2023-05-01","tendencia_ch4_ppb","1922.91"
"2023-06-01","tendencia_ch4_ppb","1924.02"
"2023-07-01","tendencia_ch4_ppb","1925.14"
"2023-08-01","tendencia_ch4_ppb","1926.26"
