"iso3","anio","valor_en_twh"
"CAN","2017","95.57"
"CAN","2018","95.03"
"CAN","2019","95.47"
"CAN","2020","92.65"
"CAN","2021","87.36"
"CAN","2022","82.28"
"CPV","2000","0.0"
"CPV","2001","0.0"
"CPV","2002","0.0"
"CPV","2003","0.0"
"CPV","2004","0.0"
"CPV","2005","0.0"
"CPV","2006","0.0"
"CPV","2007","0.0"
"CPV","2008","0.0"
"CPV","2009","0.0"
"CPV","2010","0.0"
"CPV","2011","0.0"
"CPV","2012","0.0"
"CPV","2013","0.0"
"CPV","2014","0.0"
"CPV","2015","0.0"
"CPV","2016","0.0"
"CPV","2017","0.0"
"CPV","2018","0.0"
"CPV","2019","0.0"
"CPV","2020","0.0"
"CPV","2021","0.0"
"CYM","2000","0.0"
"CYM","2001","0.0"
"CYM","2002","0.0"
"CYM","2003","0.0"
"CYM","2004","0.0"
"CYM","2005","0.0"
"CYM","2006","0.0"
"CYM","2007","0.0"
"CYM","2008","0.0"
"CYM","2009","0.0"
"CYM","2010","0.0"
"CYM","2011","0.0"
"CYM","2012","0.0"
"CYM","2013","0.0"
"CYM","2014","0.0"
"CYM","2015","0.0"
"CYM","2016","0.0"
"CYM","2017","0.0"
"CYM","2018","0.0"
"CYM","2019","0.0"
"CYM","2020","0.0"
"CYM","2021","0.0"
"CAF","2000","0.0"
"CAF","2001","0.0"
"CAF","2002","0.0"
"CAF","2003","0.0"
"CAF","2004","0.0"
"CAF","2005","0.0"
"CAF","2006","0.0"
"CAF","2007","0.0"
"CAF","2008","0.0"
"CAF","2009","0.0"
"CAF","2010","0.0"
"CAF","2011","0.0"
"CAF","2012","0.0"
"CAF","2013","0.0"
"CAF","2014","0.0"
"CAF","2015","0.0"
"CAF","2016","0.0"
"CAF","2017","0.0"
"CAF","2018","0.0"
"CAF","2019","0.0"
"CAF","2020","0.0"
"CAF","2021","0.0"
"TCD","2000","0.0"
"TCD","2001","0.0"
"TCD","2002","0.0"
"TCD","2003","0.0"
"TCD","2004","0.0"
"TCD","2005","0.0"
"TCD","2006","0.0"
"TCD","2007","0.0"
"TCD","2008","0.0"
"TCD","2009","0.0"
"TCD","2010","0.0"
"TCD","2011","0.0"
"TCD","2012","0.0"
"TCD","2013","0.0"
"TCD","2014","0.0"
"TCD","2015","0.0"
"TCD","2016","0.0"
"TCD","2017","0.0"
"TCD","2018","0.0"
"TCD","2019","0.0"
"TCD","2020","0.0"
"TCD","2021","0.0"
"CHL","1965","0.0"
"CHL","1966","0.0"
"CHL","1967","0.0"
"CHL","1968","0.0"
"CHL","1969","0.0"
"CHL","1970","0.0"
"CHL","1971","0.0"
"CHL","1972","0.0"
"CHL","1973","0.0"
"CHL","1974","0.0"
"CHL","1975","0.0"
"CHL","1976","0.0"
"CHL","1977","0.0"
"CHL","1978","0.0"
"CHL","1979","0.0"
"CHL","1980","0.0"
"CHL","1981","0.0"
"CHL","1982","0.0"
"CHL","1983","0.0"
"CHL","1984","0.0"
"CHL","1985","0.0"
"CHL","1986","0.0"
"CHL","1987","0.0"
"CHL","1988","0.0"
"CHL","1989","0.0"
"CHL","1990","0.0"
"CHL","1991","0.0"
"CHL","1992","0.0"
"CHL","1993","0.0"
"CHL","1994","0.0"
"CHL","1995","0.0"
"CHL","1996","0.0"
"CHL","1997","0.0"
"CHL","1998","0.0"
"CHL","1999","0.0"
"CHN","1965","0.0"
"CHN","1966","0.0"
"CHN","1967","0.0"
"CHN","1968","0.0"
"CHN","1969","0.0"
"CHN","1970","0.0"
"CHN","1971","0.0"
"CHN","1972","0.0"
"CHN","1973","0.0"
"CHN","1974","0.0"
"CHN","1975","0.0"
"CHN","1976","0.0"
"CHN","1977","0.0"
"CHN","1978","0.0"
"CHN","1979","0.0"
"CHN","1980","0.0"
"CHN","1981","0.0"
"CHN","1982","0.0"
"CHN","1983","0.0"
"CHN","1984","0.0"
"CHN","1985","0.0"
"CHN","1986","0.0"
"CHN","1987","0.0"
"CHN","1988","0.0"
"CHN","1989","0.0"
"CHN","1990","0.0"
"CHN","1991","0.0"
"CHN","1992","0.0"
"CHN","1993","1.604"
"CHN","1994","14.756"
"CHN","1995","12.833"
"CHN","1996","14.338"
"CHN","1997","14.418"
"CHN","1998","14.1"
"CHN","1999","14.949"
"CHN","2000","16.74"
"CHN","2001","17.47"
"CHN","2002","25.13"
"CHN","2003","43.34"
"CHN","2004","50.47"
"CHN","2005","53.09"
"CHN","2006","54.84"
"CHN","2007","62.13"
"CHN","2008","68.39"
"CHN","2009","70.05"
"CHN","2010","74.74"
"CHN","2011","87.2"
"CHN","2012","98.32"
"CHN","2013","111.5"
"CHN","2014","133.22"
"CHN","2015","171.38"
"CHN","2016","213.18"
"CHN","2017","248.1"
"CHN","2018","295.0"
"CHN","2019","348.7"
"CHN","2020","366.2"
"CHN","2021","407.5"
"CHN","2022","417.63"
"COL","1965","0.0"
"COL","1966","0.0"
"COL","1967","0.0"
"COL","1968","0.0"
"COL","1969","0.0"
"COL","1970","0.0"
"COL","1971","0.0"
"COL","1972","0.0"
"COL","1973","0.0"
"COL","1974","0.0"
"COL","1975","0.0"
"COL","1976","0.0"
"COL","1977","0.0"
"COL","1978","0.0"
"COL","1979","0.0"
"COL","1980","0.0"
"COL","1981","0.0"
"COL","1982","0.0"
"COL","1983","0.0"
"COL","1984","0.0"
"COL","1985","0.0"
"COL","1986","0.0"
"COL","1987","0.0"
"COL","1988","0.0"
"COL","1989","0.0"
"COL","1990","0.0"
"COL","1991","0.0"
"COL","1992","0.0"
"COL","1993","0.0"
"COL","1994","0.0"
"COL","1995","0.0"
"COL","1996","0.0"
"COL","1997","0.0"
"COL","1998","0.0"
"COL","1999","0.0"
"COL","2000","0.0"
"COL","2001","0.0"
"COL","2002","0.0"
"COL","2003","0.0"
"COL","2004","0.0"
"COL","2005","0.0"
"COL","2006","0.0"
"COL","2007","0.0"
"COL","2008","0.0"
"COL","2009","0.0"
"COL","2010","0.0"
"COL","2011","0.0"
"COL","2012","0.0"
"COL","2013","0.0"
"COL","2014","0.0"
"COL","2015","0.0"
"COL","2016","0.0"
"COL","2017","0.0"
"COL","2018","0.0"
"COL","2019","0.0"
"COL","2020","0.0"
"COL","2021","0.0"
"COL","2022","0.0"
"COM","2000","0.0"
"COM","2001","0.0"
"COM","2002","0.0"
"COM","2003","0.0"
"COM","2004","0.0"
"COM","2005","0.0"
"COM","2006","0.0"
"COM","2007","0.0"
"COM","2008","0.0"
"COM","2009","0.0"
"COM","2010","0.0"
"COM","2011","0.0"
"COM","2012","0.0"
"COM","2013","0.0"
"COM","2014","0.0"
"COM","2015","0.0"
"COM","2016","0.0"
"COM","2017","0.0"
"COM","2018","0.0"
"COM","2019","0.0"
"COM","2020","0.0"
"COM","2021","0.0"
"COG","2000","0.0"
"COG","2001","0.0"
"COG","2002","0.0"
"COG","2003","0.0"
"COG","2004","0.0"
"COG","2005","0.0"
"COG","2006","0.0"
"COG","2007","0.0"
"COG","2008","0.0"
"COG","2009","0.0"
"COG","2010","0.0"
"COG","2011","0.0"
"COG","2012","0.0"
"COG","2013","0.0"
"COG","2014","0.0"
"COG","2015","0.0"
"COG","2016","0.0"
"COG","2017","0.0"
"COG","2018","0.0"
"COG","2019","0.0"
"COG","2020","0.0"
"COG","2021","0.0"
"COK","2000","0.0"
"COK","2001","0.0"
"COK","2002","0.0"
"COK","2003","0.0"
"COK","2004","0.0"
"COK","2005","0.0"
"COK","2006","0.0"
"COK","2007","0.0"
"COK","2008","0.0"
"COK","2009","0.0"
"COK","2010","0.0"
"COK","2011","0.0"
"COK","2012","0.0"
"COK","2013","0.0"
"COK","2014","0.0"
"COK","2015","0.0"
"COK","2016","0.0"
"COK","2017","0.0"
"COK","2018","0.0"
"COK","2019","0.0"
"COK","2020","0.0"
"COK","2021","0.0"
"CRI","2000","0.0"
"CRI","2001","0.0"
"CRI","2002","0.0"
"CRI","2003","0.0"
"CRI","2004","0.0"
"CRI","2005","0.0"
"CRI","2006","0.0"
"CRI","2007","0.0"
"CRI","2008","0.0"
"CRI","2009","0.0"
"CRI","2010","0.0"
"CRI","2011","0.0"
"CRI","2012","0.0"
"CRI","2013","0.0"
"CRI","2014","0.0"
"CRI","2015","0.0"
"CRI","2016","0.0"
"CRI","2017","0.0"
"CRI","2018","0.0"
"CRI","2019","0.0"
"CRI","2020","0.0"
"CRI","2021","0.0"
"CRI","2022","0.0"
"CIV","2000","0.0"
"CIV","2001","0.0"
"CIV","2002","0.0"
"CIV","2003","0.0"
"CIV","2004","0.0"
"CIV","2005","0.0"
"CIV","2006","0.0"
"CIV","2007","0.0"
"CIV","2008","0.0"
"CIV","2009","0.0"
"CIV","2010","0.0"
"CIV","2011","0.0"
"CIV","2012","0.0"
"CIV","2013","0.0"
"CIV","2014","0.0"
"CIV","2015","0.0"
"CIV","2016","0.0"
"CIV","2017","0.0"
"CIV","2018","0.0"
"CIV","2019","0.0"
"CIV","2020","0.0"
"CIV","2021","0.0"
"HRV","1990","0.0"
"HRV","1991","0.0"
"HRV","1992","0.0"
"HRV","1993","0.0"
"HRV","1994","0.0"
"HRV","1995","0.0"
"HRV","1996","0.0"
"HRV","1997","0.0"
"HRV","1998","0.0"
"HRV","1999","0.0"
"HRV","2000","0.0"
"HRV","2001","0.0"
"HRV","2002","0.0"
"HRV","2003","0.0"
"HRV","2004","0.0"
"HRV","2005","0.0"
"HRV","2006","0.0"
"HRV","2007","0.0"
"HRV","2008","0.0"
"HRV","2009","0.0"
"HRV","2010","0.0"
"HRV","2011","0.0"
"HRV","2012","0.0"
"HRV","2013","0.0"
"HRV","2014","0.0"
"HRV","2015","0.0"
"HRV","2016","0.0"
"HRV","2017","0.0"
"HRV","2018","0.0"
"HRV","2019","0.0"
"HRV","2020","0.0"
"HRV","2021","0.0"
"HRV","2022","0.0"
"CUB","2000","0.0"
"CUB","2001","0.0"
"CUB","2002","0.0"
"CUB","2003","0.0"
"CUB","2004","0.0"
"CUB","2005","0.0"
"CUB","2006","0.0"
"CUB","2007","0.0"
"CUB","2008","0.0"
"CUB","2009","0.0"
"CUB","2010","0.0"
"CUB","2011","0.0"
"CUB","2012","0.0"
"CUB","2013","0.0"
"CUB","2014","0.0"
"CUB","2015","0.0"
"CUB","2016","0.0"
"CUB","2017","0.0"
"CUB","2018","0.0"
"CUB","2019","0.0"
"CUB","2020","0.0"
"CUB","2021","0.0"
"CYP","1965","0.0"
"CYP","1966","0.0"
"CYP","1967","0.0"
"CYP","1968","0.0"
"CYP","1969","0.0"
"CYP","1970","0.0"
"CYP","1971","0.0"
"CYP","1972","0.0"
"CYP","1973","0.0"
"CYP","1974","0.0"
"CYP","1975","0.0"
"CYP","1976","0.0"
"CYP","1977","0.0"
"CYP","1978","0.0"
"CYP","1979","0.0"
"CYP","1980","0.0"
"CYP","1981","0.0"
"CYP","1982","0.0"
"CYP","1983","0.0"
"CYP","1984","0.0"
"CYP","1985","0.0"
"CYP","1986","0.0"
"CYP","1987","0.0"
"CYP","1988","0.0"
"CYP","1989","0.0"
"CYP","1990","0.0"
"CYP","1991","0.0"
"CYP","1992","0.0"
"CYP","1993","0.0"
"CYP","1994","0.0"
"CYP","1995","0.0"
"CYP","1996","0.0"
"CYP","1997","0.0"
"CYP","1998","0.0"
"CYP","1999","0.0"
"CYP","2000","0.0"
"CYP","2001","0.0"
"CYP","2002","0.0"
"CYP","2003","0.0"
"CYP","2004","0.0"
"CYP","2005","0.0"
"CYP","2006","0.0"
"CYP","2007","0.0"
"CYP","2008","0.0"
"CYP","2009","0.0"
"CYP","2010","0.0"
"CYP","2011","0.0"
"CYP","2012","0.0"
"CYP","2013","0.0"
"CYP","2014","0.0"
"CYP","2015","0.0"
"CYP","2016","0.0"
"CYP","2017","0.0"
"CYP","2018","0.0"
"CYP","2019","0.0"
"CYP","2020","0.0"
"CYP","2021","0.0"
"CYP","2022","0.0"
"CZE","1965","0.0"
"CZE","1966","0.0"
"CZE","1967","0.0"
"CZE","1968","0.0"
"CZE","1969","0.0"
"CZE","1970","0.0"
"CZE","1971","0.0"
"CZE","1972","0.0"
"CZE","1973","0.0"
"CZE","1974","0.0"
"CZE","1975","0.0"
"CZE","1976","0.0"
"CZE","1977","0.0"
"CZE","1978","0.0"
"CZE","1979","0.0"
"CZE","1980","0.0"
"CZE","1981","0.0"
"CZE","1982","0.0"
"CZE","1983","0.2"
"CZE","1984","1.239"
"CZE","1985","2.397"
"CZE","1986","6.149"
"CZE","1987","10.701"
"CZE","1988","11.816"
"CZE","1989","12.418"
"CZE","1990","12.59"
"CZE","1991","12.13"
"CZE","1992","12.25"
"CZE","1993","12.63"
"CZE","1994","12.98"
"CZE","1995","12.23"
"CZE","1996","12.85"
"CZE","1997","12.49"
"CZE","1998","13.18"
"CZE","1999","13.36"
"CZE","2000","13.59"
"CZE","2001","14.75"
"CZE","2002","18.74"
"CZE","2003","25.87"
"CZE","2004","26.33"
"CZE","2005","24.73"
"CZE","2006","26.05"
"CZE","2007","26.17"
"CZE","2008","26.55"
"CZE","2009","27.21"
"CZE","2010","28.0"
"CZE","2011","28.28"
"CZE","2012","30.32"
"CZE","2013","30.75"
"CZE","2014","30.33"
"CZE","2015","26.84"
"CZE","2016","24.1"
"CZE","2017","28.34"
"CZE","2018","29.92"
"CZE","2019","30.25"
"CZE","2020","30.04"
"CZE","2021","30.73"
"CZE","2022","30.99"
"COD","2000","0.0"
"COD","2001","0.0"
"COD","2002","0.0"
"COD","2003","0.0"
"COD","2004","0.0"
"COD","2005","0.0"
"COD","2006","0.0"
"COD","2007","0.0"
"COD","2008","0.0"
"COD","2009","0.0"
"COD","2010","0.0"
"COD","2011","0.0"
"COD","2012","0.0"
"COD","2013","0.0"
"COD","2014","0.0"
"COD","2015","0.0"
"COD","2016","0.0"
"COD","2017","0.0"
"COD","2018","0.0"
"COD","2019","0.0"
"COD","2020","0.0"
"COD","2021","0.0"
"DNK","1965","0.0"
"DNK","1966","0.0"
"DNK","1967","0.0"
"DNK","1968","0.0"
"DNK","1969","0.0"
"DNK","1970","0.0"
"DNK","1971","0.0"
"DNK","1972","0.0"
"DNK","1973","0.0"
"DNK","1974","0.0"
"DNK","1975","0.0"
"DNK","1976","0.0"
"DNK","1977","0.0"
"DNK","1978","0.0"
"DNK","1979","0.0"
"DNK","1980","0.0"
"DNK","1981","0.0"
"DNK","1982","0.0"
"DNK","1983","0.0"
"DNK","1984","0.0"
"DNK","1985","0.0"
"DNK","1986","0.0"
"DNK","1987","0.0"
"DNK","1988","0.0"
"DNK","1989","0.0"
"DNK","1990","0.0"
"DNK","1991","0.0"
"DNK","1992","0.0"
"DNK","1993","0.0"
"DNK","1994","0.0"
"DNK","1995","0.0"
"DNK","1996","0.0"
"DNK","1997","0.0"
"DNK","1998","0.0"
"DNK","1999","0.0"
"DNK","2000","0.0"
"DNK","2001","0.0"
"DNK","2002","0.0"
"DNK","2003","0.0"
"DNK","2004","0.0"
"DNK","2005","0.0"
"DNK","2006","0.0"
"DNK","2007","0.0"
"DNK","2008","0.0"
"DNK","2009","0.0"
"DNK","2010","0.0"
"DNK","2011","0.0"
"DNK","2012","0.0"
"DNK","2013","0.0"
"DNK","2014","0.0"
"DNK","2015","0.0"
"DNK","2016","0.0"
"DNK","2017","0.0"
"DNK","2018","0.0"
"DNK","2019","0.0"
"DNK","2020","0.0"
"DNK","2021","0.0"
"DNK","2022","0.0"
"DJI","2000","0.0"
"DJI","2001","0.0"
"DJI","2002","0.0"
"DJI","2003","0.0"
"DJI","2004","0.0"
"DJI","2005","0.0"
"DJI","2006","0.0"
"DJI","2007","0.0"
"DJI","2008","0.0"
"DJI","2009","0.0"
"DJI","2010","0.0"
"DJI","2011","0.0"
"DJI","2012","0.0"
"DJI","2013","0.0"
"DJI","2014","0.0"
"DJI","2015","0.0"
"DJI","2016","0.0"
"DJI","2017","0.0"
"DJI","2018","0.0"
"DJI","2019","0.0"
"DJI","2020","0.0"
"DJI","2021","0.0"
"DMA","2000","0.0"
"DMA","2001","0.0"
"DMA","2002","0.0"
"DMA","2003","0.0"
"DMA","2004","0.0"
"DMA","2005","0.0"
"DMA","2006","0.0"
"DMA","2007","0.0"
"DMA","2008","0.0"
"DMA","2009","0.0"
"DMA","2010","0.0"
"DMA","2011","0.0"
"DMA","2012","0.0"
"DMA","2013","0.0"
"DMA","2014","0.0"
"DMA","2015","0.0"
"DMA","2016","0.0"
"DMA","2017","0.0"
"DMA","2018","0.0"
"DMA","2019","0.0"
"DMA","2020","0.0"
"DMA","2021","0.0"
"DOM","2000","0.0"
"DOM","2001","0.0"
"DOM","2002","0.0"
"DOM","2003","0.0"
"DOM","2004","0.0"
"DOM","2005","0.0"
"DOM","2006","0.0"
"DOM","2007","0.0"
"DOM","2008","0.0"
"DOM","2009","0.0"
"DOM","2010","0.0"
"DOM","2011","0.0"
"DOM","2012","0.0"
"DOM","2013","0.0"
"DOM","2014","0.0"
"DOM","2015","0.0"
"DOM","2016","0.0"
"DOM","2017","0.0"
"DOM","2018","0.0"
"DOM","2019","0.0"
"DOM","2020","0.0"
"DOM","2021","0.0"
"TLS","2003","0.0"
"TLS","2004","0.0"
"TLS","2005","0.0"
"TLS","2006","0.0"
"TLS","2007","0.0"
"TLS","2008","0.0"
"TLS","2009","0.0"
"TLS","2010","0.0"
"TLS","2011","0.0"
"TLS","2012","0.0"
"TLS","2013","0.0"
"TLS","2014","0.0"
"TLS","2015","0.0"
"TLS","2016","0.0"
"TLS","2017","0.0"
"TLS","2018","0.0"
"TLS","2019","0.0"
"TLS","2020","0.0"
"TLS","2021","0.0"
"ECU","1965","0.0"
"ECU","1966","0.0"
"ECU","1967","0.0"
"ECU","1968","0.0"
"ECU","1969","0.0"
"ECU","1970","0.0"
"ECU","1971","0.0"
"ECU","1972","0.0"
"ECU","1973","0.0"
"ECU","1974","0.0"
"ECU","1975","0.0"
"ECU","1976","0.0"
"ECU","1977","0.0"
"ECU","1978","0.0"
"ECU","1979","0.0"
"ECU","1980","0.0"
"ECU","1981","0.0"
"ECU","1982","0.0"
"ECU","1983","0.0"
"ECU","1984","0.0"
"ECU","1985","0.0"
"ECU","1986","0.0"
"ECU","1987","0.0"
"ECU","1988","0.0"
"ECU","1989","0.0"
"ECU","1990","0.0"
"ECU","1991","0.0"
"ECU","1992","0.0"
"ECU","1993","0.0"
"ECU","1994","0.0"
"ECU","1995","0.0"
"ECU","1996","0.0"
"ECU","1997","0.0"
"ECU","1998","0.0"
"ECU","1999","0.0"
"ECU","2000","0.0"
"ECU","2001","0.0"
"ECU","2002","0.0"
"ECU","2003","0.0"
"ECU","2004","0.0"
"ECU","2005","0.0"
"ECU","2006","0.0"
"ECU","2007","0.0"
"ECU","2008","0.0"
"ECU","2009","0.0"
"ECU","2010","0.0"
"ECU","2011","0.0"
"ECU","2012","0.0"
"ECU","2013","0.0"
"ECU","2014","0.0"
"ECU","2015","0.0"
"ECU","2016","0.0"
"ECU","2017","0.0"
"ECU","2018","0.0"
"ECU","2019","0.0"
"ECU","2020","0.0"
"ECU","2021","0.0"
"ECU","2022","0.0"
"EGY","1965","0.0"
"EGY","1966","0.0"
"EGY","1967","0.0"
"EGY","1968","0.0"
"EGY","1969","0.0"
"EGY","1970","0.0"
"EGY","1971","0.0"
"EGY","1972","0.0"
"EGY","1973","0.0"
"EGY","1974","0.0"
"EGY","1975","0.0"
"EGY","1976","0.0"
"EGY","1977","0.0"
"EGY","1978","0.0"
"EGY","1979","0.0"
"EGY","1980","0.0"
"EGY","1981","0.0"
"EGY","1982","0.0"
"EGY","1983","0.0"
"EGY","1984","0.0"
"EGY","1985","0.0"
"EGY","1986","0.0"
"EGY","1987","0.0"
"EGY","1988","0.0"
"EGY","1989","0.0"
"EGY","1990","0.0"
"EGY","1991","0.0"
"EGY","1992","0.0"
"EGY","1993","0.0"
"EGY","1994","0.0"
"EGY","1995","0.0"
"EGY","1996","0.0"
"EGY","1997","0.0"
"EGY","1998","0.0"
"EGY","1999","0.0"
"EGY","2000","0.0"
"EGY","2001","0.0"
"EGY","2002","0.0"
"EGY","2003","0.0"
"EGY","2004","0.0"
"EGY","2005","0.0"
"EGY","2006","0.0"
"EGY","2007","0.0"
"EGY","2008","0.0"
"EGY","2009","0.0"
"EGY","2010","0.0"
"EGY","2011","0.0"
"EGY","2012","0.0"
"EGY","2013","0.0"
"EGY","2014","0.0"
"EGY","2015","0.0"
"EGY","2016","0.0"
"EGY","2017","0.0"
"EGY","2018","0.0"
"EGY","2019","0.0"
"EGY","2020","0.0"
"EGY","2021","0.0"
"EGY","2022","0.0"
"SLV","2000","0.0"
"SLV","2001","0.0"
"SLV","2002","0.0"
"SLV","2003","0.0"
"SLV","2004","0.0"
"SLV","2005","0.0"
"SLV","2006","0.0"
"SLV","2007","0.0"
"SLV","2008","0.0"
"SLV","2009","0.0"
"SLV","2010","0.0"
"SLV","2011","0.0"
"SLV","2012","0.0"
"SLV","2013","0.0"
"SLV","2014","0.0"
"SLV","2015","0.0"
"SLV","2016","0.0"
"SLV","2017","0.0"
"SLV","2018","0.0"
"SLV","2019","0.0"
"SLV","2020","0.0"
"SLV","2021","0.0"
"SLV","2022","0.0"
"GNQ","2000","0.0"
"GNQ","2001","0.0"
"GNQ","2002","0.0"
"GNQ","2003","0.0"
"GNQ","2004","0.0"
"GNQ","2005","0.0"
"GNQ","2006","0.0"
"GNQ","2007","0.0"
"GNQ","2008","0.0"
"GNQ","2009","0.0"
"GNQ","2010","0.0"
"GNQ","2011","0.0"
"GNQ","2012","0.0"
"GNQ","2013","0.0"
"GNQ","2014","0.0"
"GNQ","2015","0.0"
"GNQ","2016","0.0"
"GNQ","2017","0.0"
"GNQ","2018","0.0"
"GNQ","2019","0.0"
"GNQ","2020","0.0"
"GNQ","2021","0.0"
"ERI","2000","0.0"
"ERI","2001","0.0"
"ERI","2002","0.0"
"ERI","2003","0.0"
"ERI","2004","0.0"
"ERI","2005","0.0"
"ERI","2006","0.0"
"ERI","2007","0.0"
"ERI","2008","0.0"
"ERI","2009","0.0"
"ERI","2010","0.0"
"ERI","2011","0.0"
"ERI","2012","0.0"
"ERI","2013","0.0"
"ERI","2014","0.0"
"ERI","2015","0.0"
"ERI","2016","0.0"
"ERI","2017","0.0"
"ERI","2018","0.0"
"ERI","2019","0.0"
"ERI","2020","0.0"
"ERI","2021","0.0"
"EST","1985","0.0"
"EST","1986","0.0"
"EST","1987","0.0"
"EST","1988","0.0"
"EST","1989","0.0"
"EST","1990","0.0"
"EST","1991","0.0"
"EST","1992","0.0"
"EST","1993","0.0"
"EST","1994","0.0"
"EST","1995","0.0"
"EST","1996","0.0"
"EST","1997","0.0"
"EST","1998","0.0"
"EST","1999","0.0"
"EST","2000","0.0"
"EST","2001","0.0"
"EST","2002","0.0"
"EST","2003","0.0"
"EST","2004","0.0"
"EST","2005","0.0"
"EST","2006","0.0"
"EST","2007","0.0"
"EST","2008","0.0"
"EST","2009","0.0"
"EST","2010","0.0"
"EST","2011","0.0"
"EST","2012","0.0"
"EST","2013","0.0"
"EST","2014","0.0"
"EST","2015","0.0"
"EST","2016","0.0"
"EST","2017","0.0"
"EST","2018","0.0"
"EST","2019","0.0"
"EST","2020","0.0"
"EST","2021","0.0"
"EST","2022","0.0"
"SWZ","2000","0.0"
"SWZ","2001","0.0"
"SWZ","2002","0.0"
"SWZ","2003","0.0"
"SWZ","2004","0.0"
"SWZ","2005","0.0"
"SWZ","2006","0.0"
"SWZ","2007","0.0"
"SWZ","2008","0.0"
"SWZ","2009","0.0"
"SWZ","2010","0.0"
"SWZ","2011","0.0"
"SWZ","2012","0.0"
"SWZ","2013","0.0"
"SWZ","2014","0.0"
"SWZ","2015","0.0"
"SWZ","2016","0.0"
"SWZ","2017","0.0"
"SWZ","2018","0.0"
"SWZ","2019","0.0"
"SWZ","2020","0.0"
"SWZ","2021","0.0"
"ETH","2000","0.0"
"ETH","2001","0.0"
"ETH","2002","0.0"
"ETH","2003","0.0"
"ETH","2004","0.0"
"ETH","2005","0.0"
"ETH","2006","0.0"
"ETH","2007","0.0"
"ETH","2008","0.0"
"ETH","2009","0.0"
"ETH","2010","0.0"
"ETH","2011","0.0"
"ETH","2012","0.0"
"ETH","2013","0.0"
"ETH","2014","0.0"
"ETH","2015","0.0"
"ETH","2016","0.0"
"ETH","2017","0.0"
"ETH","2018","0.0"
"ETH","2019","0.0"
"ETH","2020","0.0"
"ETH","2021","0.0"
"FLK","2000","0.0"
"FLK","2001","0.0"
"FLK","2002","0.0"
"FLK","2003","0.0"
"FLK","2004","0.0"
"FLK","2005","0.0"
"FLK","2006","0.0"
"FLK","2007","0.0"
"FLK","2008","0.0"
"FLK","2009","0.0"
"FLK","2010","0.0"
"FLK","2011","0.0"
"FLK","2012","0.0"
"FLK","2013","0.0"
"FLK","2014","0.0"
"FLK","2015","0.0"
"FLK","2016","0.0"
"FLK","2017","0.0"
"FLK","2018","0.0"
"FLK","2019","0.0"
"FLK","2020","0.0"
"FLK","2021","0.0"
"FRO","2000","0.0"
"FRO","2001","0.0"
"FRO","2002","0.0"
"FRO","2003","0.0"
"FRO","2004","0.0"
"FRO","2005","0.0"
"FRO","2006","0.0"
"FRO","2007","0.0"
"FRO","2008","0.0"
"FRO","2009","0.0"
"FRO","2010","0.0"
"FRO","2011","0.0"
"FRO","2012","0.0"
"FRO","2013","0.0"
"FRO","2014","0.0"
"FRO","2015","0.0"
"FRO","2016","0.0"
"FRO","2017","0.0"
"FRO","2018","0.0"
"FRO","2019","0.0"
"FRO","2020","0.0"
"FRO","2021","0.0"
"FJI","2000","0.0"
"FJI","2001","0.0"
"FJI","2002","0.0"
"FJI","2003","0.0"
"FJI","2004","0.0"
"FJI","2005","0.0"
"FJI","2006","0.0"
"FJI","2007","0.0"
"FJI","2008","0.0"
"FJI","2009","0.0"
"FJI","2010","0.0"
"FJI","2011","0.0"
"FJI","2012","0.0"
"FJI","2013","0.0"
"FJI","2014","0.0"
"FJI","2015","0.0"
"FJI","2016","0.0"
"FJI","2017","0.0"
"FJI","2018","0.0"
"FJI","2019","0.0"
"FJI","2020","0.0"
"FJI","2021","0.0"
"FIN","1965","0.0"
"FIN","1966","0.0"
"FIN","1967","0.0"
"FIN","1968","0.0"
"FIN","1969","0.0"
"FIN","1970","0.0"
"FIN","1971","0.0"
"FIN","1972","0.0"
"FIN","1973","0.0"
"FIN","1974","0.0"
"FIN","1975","0.0"
"FIN","1976","0.0"
"FIN","1977","2.6421053"
"FIN","1978","3.2410526"
"FIN","1979","6.694737"
"FIN","1980","6.9736843"
"FIN","1981","14.563158"
"FIN","1982","16.658947"
"FIN","1983","17.596842"
"FIN","1984","18.73579"
"FIN","1985","18.926315"
"FIN","1986","18.945263"
"FIN","1987","19.509474"
"FIN","1988","19.417894"
"FIN","1989","18.957895"
"FIN","1990","19.22"
"FIN","1991","19.51"
"FIN","1992","19.26"
"FIN","1993","19.93"
"FIN","1994","19.43"
"FIN","1995","19.22"
"FIN","1996","19.48"
"FIN","1997","20.89"
"FIN","1998","21.85"
"FIN","1999","22.97"
"FIN","2000","22.48"
"FIN","2001","22.77"
"FIN","2002","22.3"
"FIN","2003","22.73"
"FIN","2004","22.72"
"FIN","2005","23.27"
"FIN","2006","22.91"
"FIN","2007","23.42"
"FIN","2008","22.96"
"FIN","2009","23.53"
"FIN","2010","22.8"
"FIN","2011","23.19"
"FIN","2012","22.99"
"FIN","2013","23.61"
"FIN","2014","23.58"
"FIN","2015","23.25"
"FIN","2016","23.2"
"FIN","2017","22.48"
"FIN","2018","22.79"
"FIN","2019","23.87"
"FIN","2020","23.29"
"FIN","2021","23.6"
"FIN","2022","25.06"
"FRA","1965","0.897"
"FRA","1966","1.395"
"FRA","1967","2.076"
"FRA","1968","3.085"
